,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
908,127980,KR7127980001,화인써키트,KOSDAQ,중견기업부,6650,2,-120,-1.77,6770,6800,6610,8247,54941840,78740548600,11840684,KSQ
909,109860,KR7109860007,동일금속,KOSDAQ,우량기업부,8640,1,20,0.23,8590,8660,8580,687,5926830,78624000000,9100000,KSQ
910,086670,KR7086670007,비엠티,KOSDAQ,우량기업부,8600,3,0,0.0,8650,8650,8600,8667,74597310,78476496400,9125174,KSQ
911,172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,8750,2,-200,-2.23,8950,9120,8660,33400,293126060,78402266250,8960259,KSQ
912,270870,KR7270870009,뉴트리,KOSDAQ,우량기업부,8500,2,-460,-5.13,8960,9050,8500,39710,343719310,78201904000,9200224,KSQ
913,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,7670,2,-10,-0.13,7700,7700,7450,7652,57994960,78108212000,10183600,KSQ
914,010470,KR7010470003,오리콤,KOSDAQ,우량기업부,6520,1,360,5.84,6150,6690,6140,123882,801130990,78077326000,11975050,KSQ
915,311390,KR7311390009,네오크레마,KOSDAQ,벤처기업부,7110,3,0,0.0,7110,7150,7070,17662,125435780,78061735170,10979147,KSQ
916,053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,12990,1,90,0.7,12720,12990,12460,63023,798730430,77940000000,6000000,KSQ
917,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,5060,1,75,1.5,5020,5080,5010,1725,8708920,77924000000,15400000,KSQ
918,307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,4985,1,65,1.32,4920,5060,4880,150065,748786585,77815850000,15610000,KSQ
919,241520,KR7241520006,DSC인베스트먼트,KOSDAQ,중견기업부,2830,2,-5,-0.18,2850,2865,2825,29758,84440675,77814033750,27496125,KSQ
920,199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,7150,2,-210,-2.85,7300,7450,7110,26644,192651420,77704147950,10867713,KSQ
921,017510,KR7017510009,세명전기,KOSDAQ,중견기업부,5090,1,50,0.99,5060,5450,5030,437657,2287854410,77602140000,15246000,KSQ
922,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1724,2,-12,-0.69,1744,1745,1718,33116,57096994,77488033220,44946655,KSQ
923,396300,KR7396300006,세아메카닉스,KOSDAQ,벤처기업부,2925,2,-20,-0.68,3005,3045,2895,264120,780905720,77481787500,26489500,KSQ
924,241770,KR7241770007,메카로,KOSDAQ,벤처기업부,7600,2,-50,-0.65,7630,7800,7490,3088,23425200,77464064000,10192640,KSQ
925,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,1037,2,-10,-0.96,1044,1074,1000,94162,98173437,77268079142,74511166,KSQ
926,210120,KR7210120002,빅텐츠,KOSDAQ,중견기업부,24550,2,-550,-2.19,25500,26250,24450,70545,1796489600,77200175500,3144610,KSQ
927,442900,KR7442900007,미래에셋드림스팩1호,KOSDAQ,SPAC(소속부없음),9990,1,10,0.1,9980,9990,9980,16851,168251280,76723200000,7680000,KSQ
928,340930,KR7340930007,유일에너테크,KOSDAQ,벤처기업부,2240,2,-50,-2.18,2280,2400,2235,52750,120059550,76617968000,34204450,KSQ
929,054040,KR7054040001,한국컴퓨터,KOSDAQ,우량기업부,4760,2,-45,-0.94,4790,4825,4715,55724,265366675,76499340400,16071290,KSQ
930,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,5210,2,-10,-0.19,5170,5230,5120,2322,12015870,76430481180,14669958,KSQ
931,365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,5500,2,-140,-2.48,5600,5700,5500,43430,241994530,76306824000,13873968,KSQ
932,027830,KR7027830009,대성창투,KOSDAQ,중견기업부,1412,2,-34,-2.35,1458,1462,1395,181985,259890671,76248000000,54000000,KSQ
933,331380,KR7331380006,포커스에이치엔에스,KOSDAQ,벤처기업부,3355,2,-135,-3.87,3455,3480,3170,398748,1310119060,76243891460,22725452,KSQ
934,039240,KR7039240007,경남스틸,KOSDAQ,우량기업부,2815,1,20,0.72,2795,2815,2765,20267,56625220,75947585260,26979604,KSQ
935,115160,KR7115160004,휴맥스,KOSDAQ,중견기업부,1723,1,7,0.41,1730,1739,1692,43914,75320141,75760523652,43970124,KSQ
936,317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,3300,1,230,7.49,3065,3330,3005,211570,671914485,75698389800,22938906,KSQ
937,065530,KR7065530008,와이어블,KOSDAQ,중견기업부,1431,1,1,0.07,1416,1432,1416,21474,30487809,75642660000,52860000,KSQ
938,196300,KR7196300008,애니젠,KOSDAQ,기술성장기업부,12580,2,-20,-0.16,12580,12790,12340,30469,379470990,75522608460,6003387,KSQ
939,320000,KR7320000003,한울반도체,KOSDAQ,중견기업부,2700,2,-160,-5.59,3000,3000,2700,274697,762234620,75507192900,27965627,KSQ
940,214270,KR7214270001,FSN,KOSDAQ,중견기업부,2270,1,45,2.02,2430,2505,2200,8311583,19608102930,75478551010,33250463,KSQ
941,185490,KR7185490000,아이진,KOSDAQ,벤처기업부,2790,2,-35,-1.24,2825,2865,2785,43709,122797280,75413097360,27029784,KSQ
942,011320,KR7011320009,유니크,KOSDAQ,우량기업부,3900,2,-75,-1.89,4000,4000,3850,16792,65665440,75350710500,19320695,KSQ
943,048430,KR7048430003,유라테크,KOSDAQ,우량기업부,6540,2,-70,-1.06,6650,6680,6530,20517,134658620,75340800000,11520000,KSQ
944,039020,KR7039020003,이건홀딩스,KOSDAQ,중견기업부,3330,1,105,3.26,3250,3345,3215,104929,343277160,75207080970,22584709,KSQ
945,049550,KR7049550007,잉크테크,KOSDAQ,우량기업부,3835,3,0,0.0,3960,3960,3820,2989,11492170,75190072295,19606277,KSQ
946,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,7700,1,40,0.52,7660,7750,7520,27709,211356970,75064189200,9748596,KSQ
947,036710,KR7036710002,심텍홀딩스,KOSDAQ,중견기업부,1552,2,-35,-2.21,1586,1586,1520,48240,74630314,75039425040,48350145,KSQ
948,006140,KR7006140008,피제이전자,KOSDAQ,우량기업부,5000,2,-160,-3.1,5100,5190,4985,13619,68682950,75000000000,15000000,KSQ
949,052790,KR7052790003,액토즈소프트,KOSDAQ,우량기업부,6580,1,390,6.3,6190,7500,6190,705738,4916356350,74555598040,11330638,KSQ
950,072990,KR7072990005,에이치시티,KOSDAQ,우량기업부,10200,2,-40,-0.39,10420,10500,10180,8499,86999980,74330878200,7287341,KSQ
951,007370,KR7007370000,진양제약,KOSDAQ,우량기업부,5910,1,150,2.6,6210,6220,5780,1475919,8790880470,74317463970,12574867,KSQ
952,199480,KR7199480005,뱅크웨어글로벌,KOSDAQ,기술성장기업부,7350,2,-180,-2.39,7470,7600,7210,213313,1574498620,74247039300,10101638,KSQ
953,017480,KR7017480005,삼현철강,KOSDAQ,우량기업부,4715,2,-65,-1.36,4780,4785,4700,6132,28908180,74039126350,15702890,KSQ
954,187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3105,2,-5,-0.16,3110,3135,3010,21157,64770005,73511995905,23675361,KSQ
955,091440,KR7091440008,한울소재과학,KOSDAQ,벤처기업부,5020,1,85,1.72,4845,5080,4600,90883,435318515,73325488420,14606671,KSQ
956,217190,KR7217190008,제너셈,KOSDAQ,우량기업부,8330,1,10,0.12,8320,8520,8240,57138,481734820,73047219420,8769174,KSQ
957,032860,KR7032860009,더라미,KOSDAQ,투자주의환기종목(소속부없음),1808,2,-197,-9.83,2015,2025,1800,631370,1185536093,73035720304,40395863,KSQ
958,032540,KR7032540007,TJ미디어,KOSDAQ,우량기업부,5240,2,-10,-0.19,5250,5250,5160,1947,10153190,73001631160,13931609,KSQ
959,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,1961,2,-23,-1.16,1999,1999,1960,8674,17105085,72658603332,37051812,KSQ
960,084180,KR7084180009,수성웹툰,KOSDAQ,중견기업부,617,1,1,0.16,616,641,605,2864420,1778791539,72479281841,117470473,KSQ
961,288620,KR7288620008,에스퓨얼셀,KOSDAQ,벤처기업부,10380,2,-240,-2.26,10600,10620,10340,13742,143504920,72445300080,6979316,KSQ
962,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,1804,2,-10,-0.55,1814,1817,1792,29840,53733765,72408639908,40137827,KSQ
963,105740,KR7105740005,디케이락,KOSDAQ,우량기업부,7100,2,-230,-3.14,7290,7450,7100,55688,399376740,72196442300,10168513,KSQ
964,081150,KR7081150005,티플랙스,KOSDAQ,우량기업부,2970,2,-55,-1.82,3040,3045,2960,266711,800588185,72077153940,24268402,KSQ
965,460470,KR7460470008,아이빔테크놀로지,KOSDAQ,기술성장기업부,4775,2,-65,-1.34,4900,4900,4705,76102,364437755,72027866750,15084370,KSQ
966,067290,KR7067290007,JW신약,KOSDAQ,중견기업부,1410,1,13,0.93,1403,1451,1383,212158,299925642,71686517820,50841502,KSQ
967,042110,KR7042110007,에스씨디,KOSDAQ,우량기업부,1481,2,-3,-0.2,1481,1489,1455,14633,21504487,71576084284,48329564,KSQ
968,002230,KR7002230001,피에스텍,KOSDAQ,중견기업부,3695,1,55,1.51,3640,3750,3615,5452,20074770,71574636735,19370673,KSQ
969,214610,KR7214610008,미코바이오메드,KOSDAQ,기술성장기업부,1642,1,22,1.36,1602,1710,1590,1456889,2401602032,71540207690,43568945,KSQ
970,101330,KR7101330009,모베이스,KOSDAQ,우량기업부,3085,2,-15,-0.48,3120,3135,3065,25886,80369735,71408584465,23147029,KSQ
971,407400,KR7407400001,꿈비,KOSDAQ,벤처기업부,5820,2,-150,-2.51,6030,6050,5800,41623,244952600,71350138680,12259474,KSQ
972,347740,KR7347740003,피엔케이피부임상연구센타,KOSDAQ,중견기업부,2375,2,-40,-1.66,2415,2465,2340,102071,242121430,71275118000,30010576,KSQ
973,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,1227,2,-25,-2.0,1249,1263,1215,28728,35232539,71162407344,57997072,KSQ
974,451220,KR7451220008,아이엠티,KOSDAQ,기술성장기업부,9030,1,180,2.03,8850,9380,8850,47330,430485400,71107737330,7874611,KSQ
975,038680,KR7038680005,에스넷,KOSDAQ,중견기업부,3635,3,0,0.0,3640,3695,3635,11345,41472035,71063075895,19549677,KSQ
976,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,3550,2,-60,-1.66,3785,3785,3550,110434,398405760,70980180350,19994417,KSQ
977,081580,KR7081580003,성우전자,KOSDAQ,우량기업부,4565,2,-190,-4.0,4780,4845,4535,104668,481448340,70794672795,15508143,KSQ
978,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,4425,2,-35,-0.78,4425,4480,4355,17027,74895265,70615242975,15958247,KSQ
979,363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,10050,1,120,1.21,9910,10400,9810,55258,555589820,70415234550,7006491,KSQ
980,049480,KR7049480007,오픈베이스,KOSDAQ,우량기업부,2235,2,-15,-0.67,2275,2280,2235,130058,293207275,70229026005,31422383,KSQ
981,044060,KR7044060002,조광ILI,KOSDAQ,관리종목(소속부없음),732,0,0,0.0,0,0,0,0,0,70075958688,95732184,KSQ
982,054920,KR7054920004,한컴위드,KOSDAQ,우량기업부,2480,1,15,0.61,2490,2545,2450,57167,141703620,69978360880,28217081,KSQ
983,224110,KR7224110007,에이텍모빌리티,KOSDAQ,중견기업부,13100,1,30,0.23,13060,13160,12990,12796,167016250,69954000000,5340000,KSQ
984,027580,KR7027580000,상보,KOSDAQ,우량기업부,1182,2,-15,-1.25,1194,1206,1181,176667,210294723,69952271778,59181279,KSQ
985,053980,KR7053980009,오상자이엘,KOSDAQ,우량기업부,3685,2,-40,-1.07,3685,3745,3660,39624,145725575,69951555355,18982783,KSQ
986,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,3850,2,-20,-0.52,3845,3890,3810,72760,279367215,69880695500,18150830,KSQ
987,950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),2905,1,35,1.22,2870,3015,2795,33735,98220995,69872628700,24052540,KSQ
988,037350,KR7037350006,성도이엔지,KOSDAQ,우량기업부,4505,2,-115,-2.49,4575,4635,4450,48408,217487595,69692350000,15470000,KSQ
989,013810,KR7013810007,스페코,KOSDAQ,중견기업부,4750,2,-85,-1.76,4845,4965,4700,2630130,12672299460,69613482500,14655470,KSQ
990,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,4900,2,-310,-5.95,5460,5520,4900,446322,2318663590,69580000000,14200000,KSQ
991,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,3470,2,-55,-1.56,3545,3565,3410,75669,261086990,69566455900,20047970,KSQ
992,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,4380,2,-210,-4.58,4590,4620,4310,60036,265141165,69388511880,15842126,KSQ
993,095270,KR7095270005,웨이브일렉트로,KOSDAQ,벤처기업부,4630,2,-115,-2.42,4795,4890,4620,10737,50228115,69316915280,14971256,KSQ
994,052770,KR7052770005,아이톡시,KOSDAQ,중견기업부,1413,1,87,6.56,1328,1420,1302,184971,257121288,69208663698,48979946,KSQ
995,222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,3355,1,5,0.15,3320,3385,3315,40744,136887090,69206940000,20628000,KSQ
996,234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,1265,1,19,1.52,1252,1369,1230,242620,310673728,68832714445,54413213,KSQ
997,226340,KR7226340008,본느,KOSDAQ,중견기업부,1639,2,-24,-1.44,1665,1682,1625,317326,519874614,68760016380,41952420,KSQ
998,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,570,1,20,3.64,550,576,522,338455,186019521,68542633950,120250235,KSQ
999,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,4205,2,-10,-0.24,4215,4295,4150,72661,305613130,68202492900,16219380,KSQ
1000,099220,KR7099220006,SDN,KOSDAQ,중견기업부,1214,1,4,0.33,1212,1229,1198,379171,458171200,68192578554,56171811,KSQ
1001,065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,3950,2,-55,-1.37,4005,4080,3935,20266,80178015,67900428900,17189982,KSQ
1002,037330,KR7037330008,인지디스플레,KOSDAQ,우량기업부,1547,2,-15,-0.96,1562,1563,1547,7240,11225097,67890441528,43885224,KSQ
1003,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2085,2,-75,-3.47,2190,2230,2085,328376,708261760,67872715185,32552861,KSQ
1004,226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,4440,2,-185,-4.0,4640,4690,4400,96013,436411755,67747629000,15258475,KSQ
1005,046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,1567,2,-61,-3.75,1629,1714,1547,3873676,6311624166,67651986011,43172933,KSQ
1006,101170,KR7101170009,우림피티에스,KOSDAQ,우량기업부,5010,2,-110,-2.15,5090,5140,4980,38054,191420770,67635000000,13500000,KSQ
1007,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,957,0,0,0.0,0,0,0,0,0,67632392949,70671257,KSQ
1008,239890,KR7239890007,피엔에이치테크,KOSDAQ,기술성장기업부,6790,2,-70,-1.02,6920,6960,6540,65645,437579780,67463776450,9935755,KSQ
1009,359090,KR7359090008,씨엔알리서치,KOSDAQ,중견기업부,1195,2,-16,-1.32,1213,1218,1189,349387,419078871,67458814745,56450891,KSQ
1010,032940,KR7032940009,원익,KOSDAQ,우량기업부,3705,2,-90,-2.37,3795,3815,3670,63455,235692440,67405917150,18193230,KSQ
1011,203690,KR7203690003,스피어파워,KOSDAQ,벤처기업부,5050,2,-20,-0.39,4995,5250,4950,50372,253798965,67356142500,13337850,KSQ
1012,050960,KR7050960004,수산아이앤티,KOSDAQ,벤처기업부,9950,2,-40,-0.4,9900,10020,9900,907,9033980,67172450000,6751000,KSQ
1013,043910,KR7043910009,자연과환경,KOSDAQ,벤처기업부,592,2,-7,-1.17,602,604,584,532700,314312309,67127742544,113391457,KSQ
1014,250000,KR7250000007,보라티알,KOSDAQ,우량기업부,9920,1,240,2.48,9670,9980,9600,35208,342801800,66967271360,6750733,KSQ
1015,101000,KR7101000008,KS인더스트리,KOSDAQ,중견기업부,2220,1,20,0.91,2200,2235,2165,180902,396725365,66932154180,30149619,KSQ
1016,212560,KR7212560007,네오오토,KOSDAQ,우량기업부,8490,2,-200,-2.3,8690,8780,8400,13253,112397870,66858435870,7874963,KSQ
1017,059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,6000,2,-340,-5.36,6400,6510,5970,203818,1260517680,66844794000,11140799,KSQ
1018,041520,KR7041520008,이엘씨,KOSDAQ,중견기업부,5470,2,-20,-0.36,5520,5570,5420,17145,94038160,66672353100,12188730,KSQ
1019,201490,KR7201490000,미투온,KOSDAQ,우량기업부,2125,2,-20,-0.93,2150,2490,2105,1974304,4498019115,66422761250,31257770,KSQ
1020,109820,KR7109820001,진매트릭스,KOSDAQ,기술성장기업부,3250,2,-40,-1.22,3290,3290,3180,235754,758540780,66279330000,20393640,KSQ
1021,054930,KR7054930003,유신,KOSDAQ,우량기업부,22050,1,250,1.15,21850,22100,21450,11995,260729700,66150000000,3000000,KSQ
1022,123840,KR7123840001,뉴온,KOSDAQ,관리종목(소속부없음),226,2,-6,-2.59,222,236,222,1615901,365680720,66075644408,292370108,KSQ
1023,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,2390,2,-80,-3.24,2470,2490,2380,118613,287075530,65604271540,27449486,KSQ
1024,025550,KR7025550005,한국선재,KOSDAQ,우량기업부,2810,1,20,0.72,2790,2820,2780,22217,62104470,65473000000,23300000,KSQ
1025,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,8800,1,50,0.57,8800,8920,8390,8157,70314930,65403958400,7432268,KSQ
1026,008830,KR7008830002,대동기어,KOSDAQ,우량기업부,7270,1,50,0.69,7220,7350,7180,23459,170192510,65339270400,8987520,KSQ
1027,036010,KR7036010007,아비코전자,KOSDAQ,우량기업부,4915,2,-125,-2.48,5020,5090,4900,49145,244758250,65334770610,13292934,KSQ
1028,094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,4645,2,-30,-0.64,4675,4675,4600,12504,57952050,65030000000,14000000,KSQ
1029,351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,7840,2,-40,-0.51,8000,8080,7760,33020,259434550,64981996800,8288520,KSQ
1030,214870,KR7214870008,뉴지랩파마,KOSDAQ,투자주의환기종목(소속부없음),6920,0,0,0.0,0,0,0,0,0,64765809320,9359221,KSQ
1031,004780,KR7004780003,대륙제관,KOSDAQ,우량기업부,4070,3,0,0.0,4060,4085,4035,15462,62713965,64726019930,15903199,KSQ
1032,066130,KR7066130006,하츠,KOSDAQ,우량기업부,5050,2,-90,-1.75,5100,5160,5000,40931,207854630,64640000000,12800000,KSQ
1033,006050,KR7006050009,국영지앤엠,KOSDAQ,중견기업부,1845,2,-29,-1.55,1848,1879,1842,242901,450359112,64381723335,34895243,KSQ
1034,090410,KR7090410002,덕신이피씨,KOSDAQ,우량기업부,1394,2,-6,-0.43,1400,1403,1373,108684,150336750,64241228430,46084095,KSQ
1035,160550,KR7160550000,NEW,KOSDAQ,중견기업부,2300,2,-75,-3.16,2365,2370,2275,90950,209869275,64184043800,27906106,KSQ
1036,251630,KR7251630000,브이원텍,KOSDAQ,우량기업부,4025,2,-5,-0.12,4095,4100,3980,24535,98567015,64170116150,15942886,KSQ
1037,041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,3375,2,-50,-1.46,3425,3425,3370,31144,105641510,64125000000,19000000,KSQ
1038,080530,KR7080530009,코디,KOSDAQ,벤처기업부,1480,2,-18,-1.2,1485,1524,1402,73649,109287620,64084631960,43300427,KSQ
1039,215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,3130,2,-85,-2.64,3215,3220,3110,60693,191235550,63690661020,20348454,KSQ
1040,361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,2220,2,-35,-1.55,2220,2270,2210,89076,198434410,63570346020,28635291,KSQ
1041,009730,KR7009730003,이렘,KOSDAQ,중견기업부,1378,1,72,5.51,1596,1670,1320,21111759,31979079857,63466234572,46056774,KSQ
1042,115310,KR7115310005,인포바인,KOSDAQ,벤처기업부,19850,2,-30,-0.15,19870,20000,19670,6207,122469770,63378727550,3192883,KSQ
1043,246960,KR7246960009,SCL사이언스,KOSDAQ,기술성장기업부,8700,3,0,0.0,8700,9060,8680,6251,55000070,63365588700,7283401,KSQ
1044,219750,KR7219750007,한국비티비,KOSDAQ,관리종목(소속부없음),967,0,0,0.0,0,0,0,0,0,63267797795,65426885,KSQ
1045,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,3605,2,-75,-2.04,3680,3740,3550,54757,197946900,63225737330,17538346,KSQ
1046,377480,KR7377480009,마음AI,KOSDAQ,기술성장기업부,10130,2,-200,-1.94,10340,10430,10020,34368,346858910,63203561980,6239246,KSQ
1047,037440,KR7037440005,희림,KOSDAQ,우량기업부,4530,1,25,0.55,4480,4530,4400,80819,360000655,63068811750,13922475,KSQ
1048,038880,KR7038880001,아이에이,KOSDAQ,중견기업부,200,1,1,0.5,201,204,197,390598,78313430,63066940400,315334702,KSQ
1049,241840,KR7241840008,에이스토리,KOSDAQ,우량기업부,6610,2,-320,-4.62,6930,6970,6610,24761,166120620,63059360340,9539994,KSQ
1050,017650,KR7017650003,대림제지,KOSDAQ,우량기업부,7000,3,0,0.0,7000,7000,6860,5619,38840310,63000000000,9000000,KSQ
1051,373110,KR7373110006,엑셀세라퓨틱스,KOSDAQ,기술성장기업부,5770,2,-190,-3.19,5960,6030,5740,294960,1720509900,62999525740,10918462,KSQ
1052,065950,KR7065950008,웰크론,KOSDAQ,중견기업부,2230,2,-55,-2.41,2255,2295,2230,166783,376093880,62955803460,28231302,KSQ
1053,105330,KR7105330005,케이엔더블유,KOSDAQ,우량기업부,3920,2,-10,-0.25,3890,3975,3815,30344,118013005,62955309760,16060028,KSQ
1054,336060,KR7336060009,웨이버스,KOSDAQ,벤처기업부,1307,2,-32,-2.39,1390,1500,1307,2602433,3672195563,62938846400,48155200,KSQ
1055,039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,2605,1,20,0.77,2580,2625,2580,25130,65394320,62923071650,24154730,KSQ
1056,066310,KR7066310004,큐에스아이,KOSDAQ,중견기업부,6780,1,150,2.26,6570,6860,6560,34033,227871770,62861590380,9271621,KSQ
1057,038070,KR7038070009,서린바이오,KOSDAQ,우량기업부,7050,2,-180,-2.49,7160,7230,7000,32736,231872980,62749765800,8900676,KSQ
1058,044960,KR7044960003,이글벳,KOSDAQ,중견기업부,4960,2,-25,-0.5,4975,5020,4930,43747,217200025,62703739680,12641883,KSQ
1059,071670,KR7071670004,에이테크솔루션,KOSDAQ,우량기업부,6260,3,0,0.0,6380,6380,6100,14680,90699170,62600000000,10000000,KSQ
1060,052300,KR7052300001,씨티프라퍼티,KOSDAQ,중견기업부,371,2,-2,-0.54,373,375,370,27534,10222357,62569681643,168651433,KSQ
1061,073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),654,0,0,0.0,0,0,0,0,0,62514162216,95587404,KSQ
1062,063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1357,2,-13,-0.95,1357,1380,1333,42962,58245203,62461561978,46029154,KSQ
1063,033340,KR7033340001,좋은사람들,KOSDAQ,중견기업부,643,2,-9,-1.38,652,666,642,312662,203496562,62339208794,96950558,KSQ
1064,450330,KR7450330006,하스,KOSDAQ,기술성장기업부,7950,2,-190,-2.33,8110,8140,7900,60595,484079650,62296271550,7836009,KSQ
1065,024940,KR7024940009,PN풍년,KOSDAQ,벤처기업부,6220,1,230,3.84,6000,6300,6000,265895,1639687100,62200000000,10000000,KSQ
1066,078890,KR7078890001,가온그룹,KOSDAQ,중견기업부,3560,3,0,0.0,3555,3670,3540,28011,99969725,61980158920,17410157,KSQ
1067,057680,KR7057680001,티사이언티픽,KOSDAQ,벤처기업부,865,2,-12,-1.37,877,891,851,291965,252457357,61629953365,71248501,KSQ
1068,189690,KR7189690001,포시에스,KOSDAQ,벤처기업부,2250,2,-20,-0.88,2280,2305,2250,78699,179262240,61474430250,27321969,KSQ
1069,066670,KR7066670001,디티씨,KOSDAQ,우량기업부,3285,2,-15,-0.45,3285,3345,3210,34999,113495705,61402950630,18691918,KSQ
1070,033130,KR7033130006,디지틀조선,KOSDAQ,중견기업부,1650,2,-74,-4.29,1713,1736,1644,1028446,1726080773,61240190550,37115267,KSQ
1071,064480,KR7064480007,브리지텍,KOSDAQ,벤처기업부,5110,1,150,3.02,4965,5140,4935,95756,479953820,61077275000,11952500,KSQ
1072,109960,KR7109960005,AP헬스케어,KOSDAQ,중견기업부,535,2,-8,-1.47,545,568,534,124423,67642246,61071945415,114153169,KSQ
1073,056730,KR7056730005,CNT85,KOSDAQ,중견기업부,823,2,-4,-0.48,818,827,806,8118,6643185,60993506078,74111186,KSQ
1074,246720,KR7246720007,아스타,KOSDAQ,벤처기업부,4495,1,5,0.11,4480,4565,4390,16452,73156325,60985013500,13567300,KSQ
1075,236810,KR7236810008,엔비티,KOSDAQ,기술성장기업부,3590,2,-45,-1.24,3600,3660,3560,54600,196362090,60941779340,16975426,KSQ
1076,464500,KR7464500008,아이언디바이스,KOSDAQ,기술성장기업부,4460,2,-180,-3.88,4740,4820,4405,595108,2714846520,60893552980,13653263,KSQ
1077,053270,KR7053270005,구영테크,KOSDAQ,우량기업부,2215,2,-40,-1.77,2250,2290,2215,73424,164583810,60714047075,27410405,KSQ
1078,226360,KR7226360006,KH 건설,KOSDAQ,투자주의환기종목(소속부없음),2555,0,0,0.0,0,0,0,0,0,60698450260,23756732,KSQ
1079,105760,KR7105760003,포스뱅크,KOSDAQ,벤처기업부,6410,2,-100,-1.54,6520,6560,6380,42037,271188100,60638503850,9459985,KSQ
1080,103840,KR7103840005,우양,KOSDAQ,중견기업부,3705,2,-25,-0.67,3730,3780,3620,107087,392975095,60637615740,16366428,KSQ
1081,052670,KR7052670007,제일바이오,KOSDAQ,관리종목(소속부없음),2080,0,0,0.0,0,0,0,0,0,60588453120,29129064,KSQ
1082,377220,KR7377220009,프롬바이오,KOSDAQ,기술성장기업부,2140,2,-10,-0.47,2120,2170,2120,80795,172603355,60583400000,28310000,KSQ
1083,271830,KR7271830002,팸텍,KOSDAQ,벤처기업부,2050,2,-65,-3.07,2100,2110,2025,137484,282762800,60454914100,29490202,KSQ
1084,068050,KR7068050004,팬엔터테인먼트,KOSDAQ,우량기업부,2180,1,40,1.87,2150,2185,2125,41614,90008085,60373085680,27694076,KSQ
1085,242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,1744,2,-1,-0.06,1726,1779,1691,1305328,2255097063,60353324416,34606264,KSQ
1086,010240,KR7010240000,흥국,KOSDAQ,우량기업부,4895,2,-50,-1.01,4935,4990,4865,10255,50466630,60319596920,12322696,KSQ
1087,353590,KR7353590003,오토앤,KOSDAQ,중견기업부,4665,2,-115,-2.41,4815,4815,4600,44943,208896665,60064534050,12875570,KSQ
1088,014970,KR7014970008,삼륭물산,KOSDAQ,중견기업부,3960,2,-20,-0.5,3980,3980,3850,4346,16950515,59895000000,15125000,KSQ
1089,115610,KR7115610008,이미지스,KOSDAQ,벤처기업부,3800,1,100,2.7,3695,3830,3645,151939,569146595,59884181000,15758995,KSQ
1090,094840,KR7094840006,슈프리마에이치큐,KOSDAQ,벤처기업부,5710,2,-90,-1.55,5800,5820,5670,14764,84555060,59794206400,10471840,KSQ
